0,0,70,0.483,0.464
0,0,187,0.482,0.474
0,0,338,0.435,0.516
0,0,472,0.23,0.306
0,0,606,0.183,0.298
0,0,736,0.157,0.293
0,0,871,0.139,0.269
0,0,1004,0.158,0.279
0,0,1154,0.153,0.269
0,0,1270,0.187,0.246
0,0,1388,0.239,0.216
0,0,1536,0.316,0.191
0,0,1671,0.362,0.175
0,0,1803,0.405,0.204
0,0,1954,0.434,0.217
0,0,2054,0.495,0.211
0,0,2188,0.541,0.211
0,0,2337,0.588,0.203
0,0,2470,0.614,0.199
0,0,2605,0.685,0.191
0,0,2756,0.732,0.176
0,0,2871,0.801,0.167
0,0,2986,0.803,0.168
0,0,3155,0.842,0.197
0,0,3272,0.855,0.178
0,0,3388,0.78,0.213
0,0,3555,0.23,0.261
0,0,3670,0.175,0.222
0,0,3803,0.109,0.218
0,0,3955,0.147,0.246
0,0,4070,0.12,0.265
0,0,4205,0.118,0.281
0,0,4336,0.123,0.27
0,0,4472,0.142,0.29
0,0,4621,0.105,0.293
0,0,4737,0.081,0.29
0,0,4870,0.056,0.273
0,0,5004,0.012,0.252
0,0,5136,0.018,0.256
0,0,5271,0.045,0.26
0,0,5405,0.184,0.296
0,0,5537,0.254,0.331
0,0,5672,0.266,0.31
0,0,5821,0.286,0.279
0,0,5953,0.314,0.294
0,0,6070,0.391,0.286
0,0,6203,0.438,0.308
0,0,6336,0.499,0.336
0,0,6470,0.525,0.341
0,0,6605,0.529,0.326
0,0,6737,0.588,0.333
0,0,6871,0.603,0.312
0,0,7021,0.638,0.299
0,0,7155,0.687,0.289
0,0,7272,0.749,0.276
0,0,7403,0.772,0.27
0,0,7555,0.839,0.264
0,0,7669,0.852,0.255
0,0,7822,0.855,0.251
0,0,7937,0.857,0.224
0,0,8087,0.865,0.22
0,0,8224,0.556,0.508
0,0,8355,0.374,0.796
0,0,8487,0.228,0.454
0,0,8603,0.193,0.368
0,0,8737,0.172,0.357
0,0,8889,0.173,0.355
0,0,9004,0.171,0.356
0,0,9136,0.166,0.364
0,0,9288,0.175,0.369
0,0,9405,0.196,0.368
0,0,9536,0.228,0.369
0,0,9688,0.279,0.366
0,0,9821,0.348,0.356
0,0,9955,0.445,0.342
0,0,10086,0.511,0.333
0,0,10222,0.682,0.315
0,0,10336,0.684,0.333
0,0,10486,0.747,0.321
0,0,10604,0.826,0.306
0,0,10736,0.809,0.327
0,0,10886,0.289,0.39
0,0,11003,0.264,0.345
0,0,11155,0.225,0.341
0,0,11289,0.138,0.355
0,0,11405,0.126,0.391
0,0,11536,0.125,0.408
0,0,11687,0.138,0.414
0,0,11804,0.14,0.425
0,0,11956,0.178,0.455
0,0,12087,0.306,0.468
0,0,12204,0.41,0.478
0,0,12353,0.47,0.498
0,0,12488,0.482,0.499
0,0,12624,0.49,0.503
0,0,12756,0.5,0.507
0,0,12887,0.526,0.5
0,0,13003,0.563,0.481
0,0,13153,0.626,0.43
0,0,13288,0.674,0.396
0,0,13404,0.701,0.395
0,0,13553,0.745,0.393
0,0,13671,0.81,0.395
0,0,13821,0.81,0.402
0,0,13953,0.819,0.401
0,0,14086,0.838,0.403
0,0,14204,0.874,0.379
0,0,14353,0.797,0.421
0,0,14471,0.301,0.322
0,0,14603,0.249,0.298
0,0,14753,0.147,0.308
0,0,14887,0.147,0.328
0,0,15022,0.064,0.41
0,0,15171,0.066,0.44
0,0,15288,0.083,0.451
0,0,15403,0.113,0.467
0,0,15554,0.229,0.519
0,0,15687,0.242,0.54
0,0,15804,0.248,0.548
0,0,15971,0.291,0.548
0,0,16088,0.323,0.544
0,0,16220,0.389,0.545
0,0,16353,0.439,0.546
0,0,16469,0.468,0.543
0,0,16619,0.505,0.533
0,0,16753,0.537,0.529
0,0,16886,0.553,0.509
0,0,17020,0.591,0.502
0,0,17153,0.637,0.488
0,0,17287,0.709,0.469
0,0,17420,0.754,0.47
0,0,17571,0.672,0.506
0,0,17687,0.259,0.439
0,0,17838,0.232,0.424
0,0,17953,0.211,0.432
0,0,18087,0.196,0.449
0,0,18239,0.182,0.473
0,0,18372,0.177,0.498
0,0,18487,0.168,0.531
0,0,18620,0.183,0.548
0,0,18753,0.2,0.576
0,0,18889,0.208,0.591
0,0,19038,0.236,0.603
0,0,19154,0.259,0.601
0,0,19287,0.303,0.598
0,0,19420,0.348,0.594
0,0,19553,0.389,0.596
0,0,19687,0.434,0.591
0,0,19820,0.497,0.58
0,0,19972,0.546,0.568
0,0,20087,0.596,0.569
0,0,20220,0.642,0.576
0,0,20372,0.712,0.579
0,0,20503,0.712,0.591
0,0,20620,0.725,0.599
0,0,20753,0.734,0.593
0,0,20905,0.743,0.605
0,0,21020,0.738,0.622
0,0,21153,0.743,0.619
0,0,21304,0.76,0.608
0,0,21438,0.416,0.657
0,0,21571,0.276,0.599
0,0,21704,0.246,0.584
0,0,21838,0.247,0.599
0,0,21971,0.265,0.635
0,0,22103,0.246,0.633
0,0,22220,0.227,0.646
0,0,22353,0.222,0.647
0,0,22505,0.228,0.665
0,0,22640,0.224,0.682
0,0,22754,0.242,0.699
0,0,22904,0.273,0.703
0,0,23021,0.311,0.702
0,0,23172,0.401,0.686
0,0,23303,0.502,0.671
0,0,23420,0.541,0.682
0,0,23571,0.597,0.691
0,0,23704,0.617,0.685
0,0,23821,0.646,0.681
0,0,23972,0.653,0.683
0,0,24103,0.654,0.689
0,0,24238,0.658,0.681
0,0,24372,0.691,0.694
0,0,24504,0.723,0.701
0,0,24620,0.741,0.69
0,0,24770,0.679,0.71
0,0,24905,0.302,0.554
0,0,25020,0.279,0.546
0,0,25170,0.232,0.564
0,0,25303,0.226,0.584
0,0,25420,0.227,0.587
0,0,25588,0.239,0.594
0,0,25705,0.251,0.612
0,0,25837,0.261,0.642
0,0,25970,0.275,0.675
0,0,26104,0.295,0.703
0,0,26221,0.31,0.721
0,0,26388,0.329,0.732
0,0,26504,0.366,0.743
0,0,26638,0.439,0.754
0,0,26771,0.503,0.775
0,0,26886,0.562,0.785
0,0,27038,0.613,0.786
0,0,27170,0.623,0.776
0,0,27305,0.62,0.749
0,0,27440,0.633,0.731
0,0,27570,0.637,0.737
0,0,27703,0.649,0.726
0,0,27820,0.665,0.732
0,0,27988,0.689,0.747
0,0,28103,0.677,0.779
0,0,28238,0.338,0.749
0,0,28388,0.283,0.684
0,0,28504,0.263,0.662
0,0,28654,0.254,0.678
0,0,28770,0.248,0.681
0,0,28905,0.23,0.671
0,0,29037,0.238,0.707
0,0,29170,0.259,0.765
0,0,29305,0.262,0.766
0,0,29438,0.291,0.785
0,0,29570,0.309,0.755
0,0,29705,0.395,0.801
0,0,29856,0.416,0.793
0,0,29970,0.489,0.809
0,0,30106,0.484,0.783
0,0,30257,0.556,0.752
0,0,30370,0.567,0.752
0,0,30503,0.573,0.741
0,0,30655,0.595,0.739
0,0,30770,0.627,0.759
0,0,30905,0.64,0.761
0,0,31054,0.658,0.751
0,0,31170,0.667,0.761
0,0,31287,0.706,0.805
0,0,31437,0.799,0.897
0,0,31588,0.806,0.887
0,0,31703,0.793,0.903
0,0,31854,0.786,0.903
0,0,31971,0.783,0.911
0,0,32104,0.8,0.91
0,0,32238,0.804,0.903
0,0,32388,0.814,0.891
0,0,32504,0.833,0.888
0,0,32655,0.851,0.898
0,0,32770,0.56,0.951
0,0,32921,0.473,0.961
0,0,33036,0.377,0.907
0,0,33170,0.337,0.919
0,0,33320,0.329,0.888
0,0,33438,0.326,0.878
0,0,33588,0.313,0.834
0,0,33722,0.462,0.656
0,0,33854,0.511,0.62
0,0,33988,0.535,0.614
0,0,34121,0.579,0.619
0,0,34255,0.602,0.639
0,0,34370,0.602,0.65
0,0,34520,0.618,0.673
0,0,34639,0.652,0.698
0,0,34770,0.673,0.703
0,0,34921,0.694,0.713
0,0,35055,0.705,0.722
0,0,35188,0.701,0.724
0,0,35322,0.677,0.729
0,0,35437,0.658,0.734
0,0,35588,0.65,0.724
0,0,35720,0.626,0.706
0,0,35837,0.613,0.698
0,0,35989,0.603,0.703
0,0,36121,0.584,0.7
0,0,36255,0.57,0.707
0,0,36370,0.55,0.715
0,0,36520,0.532,0.73
0,0,36637,0.526,0.736
0,0,36806,0.508,0.751
0,0,36921,0.497,0.758
0,0,37037,0.493,0.767
0,0,37187,0.485,0.785
0,0,37320,0.472,0.803
0,0,37437,0.459,0.822
0,0,37605,0.433,0.841
0,0,37704,0.398,0.855
0,0,37855,0.371,0.863
0,0,38005,0.351,0.861
0,0,38120,0.329,0.856
0,0,38254,0.315,0.854
0,0,38386,0.296,0.834
0,0,38520,0.297,0.792
0,0,38655,0.274,0.759
0,0,38787,0.271,0.736
0,0,38920,0.266,0.697
0,0,39055,0.255,0.66
0,0,39205,0.242,0.621
0,0,39321,0.241,0.586
0,0,39438,0.237,0.568
0,0,39606,0.222,0.535
0,0,39720,0.209,0.5
