1,0,0,0.486,0.438
1,0,30,0.474,0.399
1,0,97,0.465,0.384
1,0,147,0.444,0.364
1,0,232,0.434,0.357
1,0,297,0.331,0.322
1,0,363,0.246,0.319
1,0,430,0.204,0.293
1,0,497,0.165,0.274
1,0,564,0.156,0.245
1,0,630,0.116,0.218
1,0,696,0.113,0.202
1,0,763,0.114,0.174
1,0,830,0.118,0.157
1,0,898,0.121,0.15
1,0,981,0.127,0.151
1,0,1031,0.134,0.152
1,0,1097,0.142,0.135
1,0,1163,0.156,0.133
1,0,1231,0.175,0.129
1,0,1298,0.187,0.133
1,0,1381,0.2,0.14
1,0,1430,0.215,0.147
1,0,1497,0.229,0.153
1,0,1564,0.239,0.153
1,0,1630,0.259,0.154
1,0,1697,0.283,0.154
1,0,1781,0.3,0.16
1,0,1831,0.32,0.165
1,0,1898,0.334,0.167
1,0,1963,0.336,0.165
1,0,2031,0.337,0.159
1,0,2113,0.348,0.153
1,0,2163,0.353,0.148
1,0,2231,0.357,0.147
1,0,2297,0.362,0.148
1,0,2364,0.366,0.151
1,0,2430,0.373,0.156
1,0,2514,0.382,0.16
1,0,2563,0.394,0.161
1,0,2631,0.403,0.161
1,0,2697,0.423,0.17
1,0,2764,0.434,0.179
1,0,2847,0.469,0.191
1,0,2914,0.5,0.188
1,0,2966,0.508,0.192
1,0,3031,0.51,0.195
1,0,3097,0.542,0.208
1,0,3164,0.576,0.203
1,0,3247,0.585,0.205
1,0,3313,0.592,0.204
1,0,3381,0.592,0.207
1,0,3432,0.589,0.206
1,0,3497,0.599,0.207
1,0,3580,0.62,0.209
1,0,3647,0.638,0.208
1,0,3714,0.649,0.202
1,0,3765,0.661,0.196
1,0,3830,0.675,0.197
1,0,3896,0.689,0.198
1,0,3980,0.698,0.194
1,0,4047,0.726,0.197
1,0,4114,0.721,0.199
1,0,4180,0.732,0.196
1,0,4231,0.742,0.191
1,0,4331,0.746,0.19
1,0,4380,0.511,0.203
1,0,4447,0.223,0.19
1,0,4514,0.197,0.191
1,0,4581,0.182,0.198
1,0,4631,0.171,0.204
1,0,4714,0.164,0.21
1,0,4780,0.166,0.224
1,0,4847,0.171,0.232
1,0,4914,0.174,0.234
1,0,4981,0.176,0.241
1,0,5031,0.185,0.254
1,0,5114,0.196,0.258
1,0,5180,0.198,0.273
1,0,5247,0.204,0.274
1,0,5314,0.209,0.277
1,0,5366,0.215,0.279
1,0,5447,0.223,0.281
1,0,5514,0.224,0.282
1,0,5580,0.229,0.284
1,0,5647,0.233,0.283
1,0,5719,0.235,0.281
1,0,5781,0.236,0.28
1,0,5848,0.237,0.284
1,0,5914,0.251,0.288
1,0,5981,0.27,0.292
1,0,6047,0.28,0.294
1,0,6114,0.288,0.294
1,0,6197,0.305,0.292
1,0,6248,0.322,0.289
1,0,6314,0.333,0.291
1,0,6380,0.341,0.293
1,0,6447,0.358,0.295
1,0,6514,0.38,0.29
1,0,6598,0.392,0.287
1,0,6647,0.405,0.285
1,0,6714,0.424,0.282
1,0,6780,0.44,0.283
1,0,6847,0.472,0.283
1,0,6931,0.495,0.283
1,0,6981,0.499,0.282
1,0,7048,0.505,0.282
1,0,7113,0.532,0.288
1,0,7180,0.552,0.289
1,0,7248,0.559,0.293
1,0,7331,0.566,0.3
1,0,7381,0.58,0.308
1,0,7447,0.594,0.316
1,0,7513,0.611,0.318
1,0,7580,0.626,0.311
1,0,7664,0.642,0.307
1,0,7730,0.652,0.303
1,0,7783,0.659,0.301
1,0,7847,0.664,0.3
1,0,7915,0.679,0.299
1,0,7981,0.69,0.298
1,0,8063,0.695,0.297
1,0,8131,0.707,0.294
1,0,8180,0.713,0.295
1,0,8248,0.722,0.294
1,0,8314,0.385,0.336
1,0,8381,0.227,0.347
1,0,8464,0.22,0.353
1,0,8530,0.235,0.372
1,0,8598,0.223,0.373
1,0,8648,0.216,0.373
1,0,8713,0.214,0.377
1,0,8798,0.212,0.382
1,0,8864,0.204,0.383
1,0,8932,0.211,0.382
1,0,8997,0.222,0.39
1,0,9047,0.223,0.392
1,0,9113,0.221,0.395
1,0,9198,0.22,0.399
1,0,9264,0.219,0.407
1,0,9331,0.223,0.405
1,0,9380,0.226,0.405
1,0,9448,0.229,0.408
1,0,9530,0.236,0.412
1,0,9597,0.24,0.408
1,0,9664,0.25,0.409
1,0,9731,0.271,0.412
1,0,9782,0.28,0.412
1,0,9846,0.29,0.414
1,0,9931,0.309,0.414
1,0,9997,0.331,0.411
1,0,10063,0.346,0.405
1,0,10131,0.363,0.408
1,0,10181,0.418,0.408
1,0,10263,0.482,0.406
1,0,10330,0.519,0.408
1,0,10399,0.53,0.412
1,0,10463,0.546,0.414
1,0,10531,0.559,0.418
1,0,10598,0.565,0.421
1,0,10664,0.569,0.424
1,0,10730,0.577,0.421
1,0,10797,0.591,0.418
1,0,10863,0.607,0.414
1,0,10931,0.622,0.409
1,0,10997,0.635,0.411
1,0,11064,0.64,0.412
1,0,11130,0.641,0.408
1,0,11214,0.646,0.397
1,0,11264,0.653,0.391
1,0,11331,0.658,0.384
1,0,11414,0.666,0.382
1,0,11463,0.672,0.383
1,0,11531,0.674,0.383
1,0,11597,0.678,0.381
1,0,11664,0.683,0.375
1,0,11731,0.69,0.377
1,0,11814,0.701,0.383
1,0,11864,0.713,0.389
1,0,11930,0.725,0.392
1,0,11997,0.737,0.397
1,0,12064,0.748,0.402
1,0,12132,0.753,0.406
1,0,12214,0.443,0.465
1,0,12263,0.281,0.443
1,0,12347,0.226,0.388
1,0,12397,0.201,0.379
1,0,12464,0.188,0.381
1,0,12548,0.151,0.368
1,0,12615,0.161,0.386
1,0,12664,0.16,0.397
1,0,12732,0.166,0.404
1,0,12798,0.181,0.404
1,0,12880,0.198,0.402
1,0,12948,0.209,0.41
1,0,13014,0.223,0.418
1,0,13065,0.23,0.423
1,0,13131,0.252,0.43
1,0,13197,0.271,0.435
1,0,13281,0.287,0.438
1,0,13347,0.294,0.439
1,0,13397,0.302,0.44
1,0,13464,0.305,0.441
1,0,13530,0.338,0.449
1,0,13614,0.377,0.46
1,0,13681,0.399,0.467
1,0,13747,0.43,0.475
1,0,13798,0.446,0.48
1,0,13865,0.456,0.481
1,0,13930,0.467,0.481
1,0,14013,0.471,0.482
1,0,14081,0.481,0.482
1,0,14148,0.517,0.482
1,0,14214,0.566,0.481
1,0,14263,0.603,0.488
1,0,14330,0.612,0.496
1,0,14413,0.634,0.5
1,0,14481,0.64,0.499
1,0,14547,0.642,0.502
1,0,14597,0.41,0.525
1,0,14664,0.357,0.517
1,0,14748,0.334,0.518
1,0,14814,0.283,0.546
1,0,14881,0.264,0.564
1,0,14947,0.268,0.581
1,0,15014,0.262,0.588
1,0,15063,0.268,0.582
1,0,15149,0.27,0.585
1,0,15214,0.275,0.588
1,0,15280,0.277,0.593
1,0,15348,0.279,0.593
1,0,15400,0.279,0.589
1,0,15481,0.269,0.598
1,0,15548,0.257,0.599
1,0,15614,0.25,0.594
1,0,15681,0.246,0.591
1,0,15748,0.241,0.59
1,0,15815,0.243,0.586
1,0,15898,0.275,0.586
1,0,15947,0.29,0.582
1,0,16014,0.346,0.57
1,0,16081,0.369,0.563
1,0,16148,0.373,0.56
1,0,16214,0.378,0.556
1,0,16281,0.384,0.553
1,0,16348,0.39,0.554
1,0,16414,0.393,0.553
1,0,16481,0.397,0.554
1,0,16548,0.394,0.556
1,0,16631,0.391,0.556
1,0,16681,0.391,0.557
1,0,16765,0.391,0.556
1,0,16815,0.394,0.554
1,0,16881,0.395,0.552
1,0,16949,0.395,0.551
1,0,17014,0.395,0.554
1,0,17082,0.391,0.557
1,0,17149,0.388,0.559
1,0,17215,0.384,0.561
1,0,17281,0.382,0.564
1,0,17365,0.381,0.565
1,0,17415,0.382,0.562
1,0,17482,0.411,0.567
1,0,17548,0.428,0.568
1,0,17614,0.44,0.568
1,0,17682,0.458,0.568
1,0,17764,0.524,0.568
1,0,17816,0.56,0.567
1,0,17881,0.575,0.564
1,0,17948,0.596,0.56
1,0,18014,0.603,0.553
1,0,18098,0.617,0.544
1,0,18147,0.62,0.54
1,0,18214,0.616,0.54
1,0,18281,0.599,0.543
1,0,18365,0.595,0.544
1,0,18414,0.298,0.683
1,0,18498,0.267,0.69
1,0,18565,0.256,0.693
1,0,18616,0.247,0.698
1,0,18683,0.24,0.695
1,0,18748,0.237,0.693
1,0,18832,0.236,0.692
1,0,18898,0.232,0.693
1,0,18949,0.226,0.679
1,0,19015,0.222,0.678
1,0,19081,0.215,0.674
1,0,19148,0.208,0.669
1,0,19231,0.234,0.66
1,0,19299,0.242,0.656
1,0,19365,0.249,0.651
1,0,19414,0.255,0.647
1,0,19482,0.264,0.644
1,0,19566,0.278,0.645
1,0,19632,0.289,0.642
1,0,19699,0.309,0.638
1,0,19765,0.315,0.636
1,0,19832,0.326,0.634
1,0,19882,0.331,0.631
1,0,19965,0.334,0.631
1,0,20031,0.344,0.633
1,0,20098,0.359,0.635
1,0,20165,0.373,0.636
1,0,20215,0.382,0.636
1,0,20315,0.394,0.633
1,0,20365,0.399,0.633
1,0,20431,0.403,0.633
1,0,20498,0.409,0.634
1,0,20565,0.42,0.634
1,0,20616,0.428,0.634
1,0,20698,0.439,0.632
1,0,20765,0.443,0.627
1,0,20831,0.446,0.623
1,0,20898,0.454,0.619
1,0,20965,0.466,0.618
1,0,21015,0.473,0.619
1,0,21097,0.503,0.623
1,0,21165,0.528,0.62
1,0,21231,0.56,0.616
1,0,21298,0.578,0.617
1,0,21365,0.585,0.618
1,0,21431,0.589,0.619
1,0,21515,0.593,0.618
1,0,21565,0.605,0.618
1,0,21633,0.615,0.618
1,0,21698,0.617,0.618
1,0,21765,0.622,0.615
1,0,21831,0.625,0.612
1,0,21898,0.628,0.608
1,0,21966,0.626,0.611
1,0,22032,0.623,0.611
1,0,22098,0.626,0.607
1,0,22181,0.627,0.605
1,0,22231,0.628,0.605
1,0,22298,0.416,0.654
1,0,22365,0.214,0.697
1,0,22431,0.199,0.689
1,0,22498,0.192,0.685
1,0,22581,0.189,0.686
1,0,22632,0.181,0.691
1,0,22699,0.175,0.696
1,0,22765,0.17,0.706
1,0,22832,0.17,0.716
1,0,22915,0.171,0.725
1,0,22966,0.171,0.735
1,0,23032,0.171,0.744
1,0,23098,0.17,0.756
1,0,23165,0.174,0.764
1,0,23231,0.178,0.771
1,0,23317,0.183,0.769
1,0,23381,0.189,0.763
1,0,23431,0.191,0.755
1,0,23498,0.196,0.756
1,0,23565,0.205,0.755
1,0,23648,0.213,0.752
1,0,23715,0.219,0.743
1,0,23766,0.224,0.736
1,0,23833,0.227,0.733
1,0,23898,0.235,0.725
1,0,23966,0.239,0.723
1,0,24048,0.243,0.725
1,0,24115,0.246,0.725
1,0,24182,0.272,0.754
1,0,24233,0.374,0.844
1,0,24298,0.395,0.842
1,0,24365,0.493,0.817
1,0,24448,0.583,0.789
1,0,24515,0.754,0.697
1,0,24582,0.779,0.693
1,0,24633,0.779,0.695
1,0,24698,0.777,0.705
1,0,24782,0.779,0.72
1,0,24849,0.774,0.729
1,0,24915,0.772,0.738
1,0,24982,0.767,0.748
1,0,25048,0.763,0.751
1,0,25098,0.76,0.755
1,0,25182,0.752,0.765
1,0,25248,0.744,0.775
1,0,25316,0.74,0.786
1,0,25365,0.739,0.793
1,0,25432,0.735,0.799
1,0,25515,0.73,0.813
1,0,25584,0.727,0.819
1,0,25648,0.724,0.823
1,0,25715,0.723,0.826
1,0,25767,0.722,0.831
1,0,25848,0.72,0.841
1,0,25915,0.72,0.847
1,0,25982,0.721,0.848
1,0,26047,0.721,0.854
1,0,26115,0.72,0.859
1,0,26166,0.719,0.866
1,0,26248,0.72,0.873
1,0,26315,0.729,0.889
1,0,26399,0.73,0.894
1,0,26449,0.73,0.902
1,0,26515,0.728,0.903
1,0,26566,0.729,0.908
1,0,26647,0.731,0.905
1,0,26715,0.725,0.9
1,0,26781,0.722,0.898
1,0,26848,0.721,0.894
1,0,26915,0.718,0.893
1,0,26983,0.712,0.89
1,0,27065,0.711,0.884
1,0,27114,0.71,0.88
1,0,27183,0.709,0.879
1,0,27248,0.706,0.875
1,0,27315,0.705,0.875
1,0,27399,0.703,0.88
1,0,27447,0.698,0.885
1,0,27515,0.693,0.888
1,0,27581,0.689,0.893
1,0,27648,0.688,0.893
1,0,27715,0.683,0.896
1,0,27798,0.661,0.93
1,0,27848,0.657,0.936
1,0,27915,0.66,0.933
1,0,27982,0.663,0.925
1,0,28048,0.666,0.917
1,0,28132,0.667,0.923
1,0,28181,0.667,0.926
1,0,28247,0.671,0.921
1,0,28315,0.678,0.913
1,0,28382,0.686,0.903
1,0,28449,0.691,0.896
1,0,28532,0.695,0.888
1,0,28599,0.699,0.884
1,0,28666,0.706,0.869
1,0,28715,0.706,0.857
1,0,28781,0.697,0.853
1,0,28865,0.699,0.843
1,0,28932,0.703,0.833
1,0,28983,0.705,0.831
1,0,29049,0.701,0.829
1,0,29115,0.691,0.835
1,0,29182,0.689,0.829
1,0,29265,0.685,0.828
1,0,29332,0.678,0.834
1,0,29383,0.675,0.841
1,0,29465,0.671,0.846
1,0,29515,0.667,0.853
1,0,29598,0.66,0.859
1,0,29671,0.659,0.857
1,0,29731,0.661,0.857
1,0,29798,0.663,0.853
1,0,29849,0.664,0.852
1,0,29915,0.667,0.854
1,0,29998,0.669,0.855
1,0,30065,0.671,0.853
1,0,30132,0.674,0.851
1,0,30184,0.675,0.851
1,0,30248,0.677,0.848
1,0,30333,0.677,0.844
1,0,30398,0.678,0.843
1,0,30464,0.679,0.84
1,0,30532,0.679,0.836
1,0,30598,0.68,0.835
1,0,30648,0.68,0.839
1,0,30731,0.675,0.839
1,0,30798,0.671,0.841
1,0,30865,0.666,0.842
1,0,30932,0.662,0.844
1,0,30983,0.661,0.843
1,0,31050,0.656,0.847
1,0,31131,0.653,0.853
1,0,31200,0.655,0.856
1,0,31265,0.654,0.859
1,0,31331,0.659,0.856
1,0,31398,0.678,0.844
1,0,31465,0.672,0.854
1,0,31665,0.63,1.000
1,0,31732,0.647,0.968
1,0,31799,0.671,0.932
1,0,31883,0.671,0.923
1,0,31931,0.681,0.899
1,0,31999,0.688,0.892
1,0,32064,0.693,0.886
1,0,32132,0.695,0.879
1,0,32215,0.697,0.871
1,0,32265,0.702,0.856
1,0,32332,0.703,0.846
1,0,32399,0.704,0.84
1,0,32464,0.706,0.834
1,0,32532,0.706,0.83
1,0,32621,0.705,0.824
1,0,32683,0.706,0.822
1,0,32731,0.707,0.823
1,0,32798,0.7,0.827
1,0,32865,0.697,0.833
1,0,32948,0.694,0.842
1,0,32998,0.691,0.838
1,0,33066,0.688,0.841
1,0,33132,0.686,0.844
1,0,33199,0.684,0.849
1,0,33265,0.683,0.853
1,0,33348,0.68,0.86
1,0,33399,0.68,0.861
1,0,33465,0.68,0.86
1,0,33531,0.678,0.858
1,0,33598,0.674,0.859
1,0,33682,0.673,0.86
1,0,33732,0.676,0.861
1,0,33799,0.679,0.859
1,0,33865,0.682,0.857
1,0,33931,0.682,0.856
1,0,33999,0.682,0.854
1,0,34081,0.682,0.853
1,0,34149,0.682,0.85
1,0,34221,0.682,0.848
1,0,34266,0.68,0.848
1,0,34331,0.678,0.849
1,0,34400,0.677,0.847
1,0,34482,0.676,0.846
1,0,34532,0.677,0.845
1,0,34598,0.677,0.843
1,0,34664,0.677,0.843
1,0,34731,0.676,0.841
1,0,34816,0.676,0.844
1,0,34881,0.676,0.846
1,0,34932,0.674,0.848
1,0,34999,0.675,0.851
1,0,35066,0.679,0.849
1,0,35130,0.68,0.847
1,0,35215,0.678,0.845
1,0,35282,0.679,0.84
1,0,35333,0.679,0.83
1,0,35400,0.679,0.825
1,0,35482,0.677,0.82
1,0,35550,0.675,0.816
1,0,35615,0.674,0.814
1,0,35682,0.672,0.812
1,0,35749,0.671,0.815
1,0,35799,0.667,0.816
1,0,35867,0.665,0.815
1,0,35948,0.663,0.814
1,0,36015,0.663,0.813
1,0,36082,0.661,0.816
1,0,36149,0.659,0.816
1,0,36215,0.658,0.816
1,0,36281,0.653,0.819
1,0,36348,0.649,0.821
1,0,36415,0.648,0.825
1,0,36482,0.649,0.826
1,0,36549,0.648,0.829
1,0,36615,0.648,0.831
1,0,36681,0.649,0.832
1,0,36748,0.654,0.831
1,0,36815,0.656,0.831
1,0,36882,0.661,0.828
1,0,36948,0.663,0.825
1,0,37032,0.663,0.824
1,0,37081,0.664,0.823
1,0,37148,0.67,0.816
1,0,37215,0.671,0.81
1,0,37282,0.671,0.808
1,0,37334,0.672,0.808
1,0,37416,0.673,0.803
1,0,37481,0.676,0.803
1,0,37551,0.678,0.8
1,0,37615,0.671,0.801
1,0,37682,0.668,0.805
1,0,37749,0.664,0.805
1,0,37816,0.662,0.805
1,0,37882,0.659,0.807
1,0,37948,0.658,0.808
1,0,38015,0.659,0.806
1,0,38082,0.659,0.805
1,0,38165,0.657,0.806
1,0,38215,0.657,0.807
1,0,38281,0.655,0.808
1,0,38348,0.654,0.808
1,0,38415,0.655,0.809
1,0,38482,0.66,0.806
1,0,38566,0.663,0.804
1,0,38632,0.664,0.808
1,0,38682,0.663,0.81
1,0,38748,0.662,0.81
1,0,38815,0.661,0.806
1,0,38898,0.66,0.803
1,0,38965,0.659,0.802
1,0,39032,0.655,0.8
1,0,39084,0.653,0.802
1,0,39148,0.65,0.803
1,0,39215,0.648,0.804
1,0,39298,0.646,0.807
1,0,39366,0.645,0.805
1,0,39432,0.645,0.802
1,0,39483,0.644,0.8
1,0,39548,0.644,0.803
1,0,39631,0.644,0.804
1,0,39698,0.645,0.806
1,0,39749,0.647,0.809
1,0,39816,0.649,0.81
1,0,39898,0.652,0.809
1,0,39948,0.652,0.808
1,0,40032,0.65,0.808
1,0,40099,0.595,1.000
1,0,40432,0.535,1.000
1,0,40498,0.55,1.000
1,0,40548,0.566,1.000
1,0,40615,0.592,0.965
1,0,40682,0.616,0.916
1,0,40765,0.649,0.874
1,0,40831,0.648,0.864
1,0,40898,0.653,0.857
1,0,40965,0.655,0.846
1,0,41017,0.656,0.838
1,0,41081,0.656,0.833
1,0,41165,0.661,0.823
1,0,41232,0.652,0.819
1,0,41298,0.651,0.809
1,0,41365,0.635,0.799
1,0,41415,0.63,0.775
1,0,41515,0.611,0.757
1,0,41565,0.613,0.736
1,0,41632,0.6,0.723
1,0,41698,0.596,0.704
1,0,41748,0.592,0.689
1,0,41816,0.59,0.674
1,0,41898,0.589,0.679
1,0,41965,0.583,0.675
1,0,42032,0.583,0.675
1,0,42099,0.582,0.667
1,0,42165,0.579,0.666
1,0,42231,0.578,0.668
1,0,42298,0.594,0.676
1,0,42365,0.618,0.673
1,0,42431,0.626,0.686
1,0,42499,0.642,0.696
1,0,42565,0.687,0.734
1,0,42631,0.691,0.776
1,0,42700,0.71,0.788
1,0,42765,0.729,0.841
1,0,42832,0.717,0.871
1,0,42898,0.721,0.883
1,0,42966,0.724,0.882
1,0,43032,0.724,0.889
1,0,43098,0.718,0.871
1,0,43165,0.711,0.885
1,0,43231,0.712,0.899
1,0,43298,0.717,0.906
1,0,43384,0.718,0.923
1,0,43449,0.721,0.926
1,0,43498,0.727,0.922
1,0,43565,0.729,0.925
1,0,43631,0.735,0.926
1,0,43715,0.737,0.943
1,0,43782,0.739,0.959
1,0,43832,0.745,0.967
1,0,43898,0.761,0.973
1,0,43964,0.765,0.986
1,0,44032,0.761,0.984
1,0,44115,0.755,0.971
1,0,44165,0.749,0.972
1,0,44233,0.749,0.967
1,0,44298,0.746,0.967
1,0,44365,0.739,0.975
1,0,44433,0.722,0.986
1,0,44515,0.711,0.982
1,0,44567,0.702,0.981
1,0,44633,0.716,0.969
1,0,44699,0.715,0.971
1,0,44765,0.715,0.977
1,0,44848,0.713,0.983
